"","chromosome","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"201520_s_at","chr1",0.0707358108947886,9.80249286344858,0.936150801220701,0.354656960157739,0.745206811436273,-6.09185544468289
"201789_at","chr1",0.07235803352757,3.94180471781767,0.936122356535847,0.354671428809859,0.745206811436273,-6.09188157839957
"200925_at","chr1",-0.0528981464118701,13.8361989010845,-0.936074280302413,0.354695884109254,0.745206811436273,-6.09192574698526
"208221_s_at","chr16",0.0468786312957539,4.59477344821978,0.936055857747733,0.354705255541289,0.745206811436273,-6.09194267157473
"211690_at","chr19",0.057932813540444,4.43744724344563,0.936020203431544,0.354723393117127,0.745206811436273,-6.09197542587981
"212385_at","chr19",0.1296030799339,6.95958994449278,0.93589823621974,0.354785443198671,0.74526688525571,-6.09208746362601
"203956_at","chr11",-0.101663344427187,7.93075425506786,-0.935806786099764,0.354831972554605,0.745294347784172,-6.09217145953591
"217129_at","chr3",-0.0422925135301151,5.14379998256898,-0.935735354774182,0.354868319227945,0.745300419293008,-6.09223706294114
"200714_x_at","chr1",-0.0820402326530818,9.48071389166022,-0.93544388607638,0.355016653611599,0.745541665960181,-6.09250470166953
"210630_s_at","chr17_GL000258v2_alt",-0.0837385245702471,4.24028900066456,-0.935162197190639,0.355160049399312,0.745737225798552,-6.09276328430641
"210921_at","chr18",0.0593781568897422,4.02148608956697,0.935129438669897,0.355176727823434,0.745737225798552,-6.09279335088592
"220648_at","chr6",-0.0541587672026127,4.60905126993869,-0.934888746186735,0.35529928787882,0.74592236050628,-6.09301423346568
"215927_at","chr22",0.0737136955224358,4.78234446633996,0.934727886584987,0.355381212638264,0.74592236050628,-6.0931618233606
"211799_x_at","chr19",0.109724061672253,9.5533137472175,0.934710562352898,0.355390036495148,0.74592236050628,-6.09317771702335
"218773_s_at","chr5",-0.101716785478375,11.2021176870038,-0.934693280497785,0.3553988389107,0.74592236050628,-6.09319357152742
"216848_at","chr3",-0.0683122529538958,5.24812314141154,-0.934516171423339,0.355489056640113,0.746030963629417,-6.09335603654825
"220750_s_at","chr6",-0.0780008366269032,7.06033003767136,-0.934460219481463,0.355517561156793,0.746030963629417,-6.0934073560424
"222126_at","chr6_GL000255v2_alt",-0.184596733714762,8.08100716649322,-0.934308048413652,0.355595091724421,0.746057949529326,-6.09354691347774
"202097_at","chr1",0.10557286999258,9.39978138092724,0.934242214219973,0.355628637416826,0.746057949529326,-6.09360728385586
"202126_at","chr1",-0.0762476631508591,9.34649504639604,-0.934193752714322,0.355653332210386,0.746057949529326,-6.09365172076461
"211154_at","chr19",-0.059622064552463,4.99480092784699,-0.934165785730606,0.355667584009021,0.746057949529326,-6.09367736416153
"206650_at","chr14",0.0779623035909847,6.03014513424613,0.933969433060583,0.355767654607854,0.746057949529326,-6.09385738252218
"206255_at","chr13",-0.0726062779560142,5.13728399460453,-0.933933135641807,0.355786155503707,0.746057949529326,-6.0938906564399
"216117_at","chr22",0.0520521361927715,4.88052172025683,0.933918518083304,0.355793606291837,0.746057949529326,-6.09390405603579
"207018_s_at","chr14",-0.0495228620187058,3.87166577489174,-0.93386381162303,0.355821491898028,0.746057949529326,-6.09395420246804
"200078_s_at","chr1",-0.117369376417955,10.9518385040334,-0.93383336808133,0.355837010549159,0.746057949529326,-6.09398210718618
"204974_at","chr12",0.0658684702884589,6.57572065908007,0.933777831215091,0.355865321708426,0.746057949529326,-6.0940330103398
"205268_s_at","chr12",0.0722337763237428,5.5206335335814,0.933400933134904,0.356057492841712,0.746337991814529,-6.09437838536987
"214496_x_at","chr2",-0.116998035361882,5.70447687243588,-0.933381846355943,0.356067226528873,0.746337991814529,-6.09439587221418
"209275_s_at","chr17",-0.145835700965734,8.04459408568361,-0.933318743901791,0.356099408133799,0.746337991814529,-6.09445368271582
"209014_at","chr16",-0.140635395389335,10.0737301884131,-0.933174304658515,0.356173077824003,0.746422168832109,-6.09458599478129
"208703_s_at","chr16",-0.186256430523722,8.74377400712071,-0.933033726893418,0.356244787573618,0.746448442732621,-6.09471475074807
"212146_at","chr19",-0.0998404674571134,6.57452475118619,-0.933018353537685,0.356252630207534,0.746448442732621,-6.09472883016432
"214572_s_at","chr2",-0.0509280893958781,4.4278531777439,-0.932665147613432,0.356432847368651,0.746664311440774,-6.09505224638014
"214230_at","chr2",0.0512898741370593,4.20299099700309,0.932657533388553,0.356436733049907,0.746664311440774,-6.09505921712303
"215873_x_at","chr22",0.0645597133336979,6.74992957733814,0.932587073968329,0.356472691122012,0.746664311440774,-6.09512371939633
"220032_at","chr6",-0.167597751073834,7.10557740935922,-0.932553696791989,0.356489725568258,0.746664311440774,-6.0951542729967
"201653_at","chr1",0.0543955509787217,12.4258552722728,0.932181848557238,0.356679538788386,0.74699164102556,-6.09549459352524
"216046_at","chr22",0.0545725294340569,5.27652954048899,0.932028690906352,0.35675773865981,0.747085179932749,-6.09563472767926
"202297_s_at","chr1",-0.113843541509011,10.8486899281903,-0.93194676740971,0.356799572097066,0.74710255358646,-6.09570967589946
"217995_at","chr4",0.0941825838319019,11.1910890812314,0.931511365114758,0.35702195981182,0.747479981854824,-6.09610790050953
"220956_s_at","chr6",-0.0707339100666697,8.11421370034656,-0.931434381163289,0.357061289839894,0.747479981854824,-6.09617829249065
"203495_at","chr10",-0.102819442387303,5.50467898235683,-0.931396810658293,0.357080485114649,0.747479981854824,-6.0962126438907
"221028_s_at","chr6_GL000250v2_alt",-0.107242207512507,7.38985643479383,-0.93125100916578,0.357154983433574,0.747565683167314,-6.09634594029347
"218123_at","chr4",0.0865449330117443,8.75686849351918,0.930986849225527,0.357289983698892,0.747708156450967,-6.09658739287358
"219746_at","chr6",0.0575085452863382,5.94607801733647,0.930973867507094,0.357296618930064,0.747708156450967,-6.09659925698359
"201033_x_at","chr1",-0.0564358189857206,14.4249159530642,-0.930904496646039,0.357332077209566,0.747708156450967,-6.09666265295566
"221370_at","chr6_GL000252v2_alt",-0.0632566534982559,3.85277777060092,-0.930832296828501,0.357368983923817,0.747708156450967,-6.09672862942154
"221393_at","chr6_GL000252v2_alt",0.0713881370186753,4.35922452586612,0.930789480447995,0.357390871746191,0.747708156450967,-6.09676775287638
"209110_s_at","chr16",-0.0945254992383715,7.93129654865686,-0.930716120385829,0.357428375596008,0.747716398079846,-6.09683478160411
"212932_at","chr19_KI270885v1_alt",-0.161746056090032,6.03202244569365,-0.930498340371884,0.357539726361418,0.747879106493269,-6.09703373632013
"202839_s_at","chr10",-0.0736431737530729,10.7071671008437,-0.930215696524773,0.357684275715523,0.74806844748477,-6.09729188141906
"208851_s_at","chr16",-0.0956581158269625,6.50180452866332,-0.930190026935585,0.357697405512761,0.74806844748477,-6.09731532232154
"208399_s_at","chr16",0.0541518391158791,4.67521886952944,0.929983711088516,0.357802945902756,0.748185869375575,-6.09750370289592
"204786_s_at","chr11",-0.117673793988446,8.48242227779831,-0.929806923941691,0.357893397118527,0.748185869375575,-6.09766508988733
"204631_at","chr11",-0.0663230309774372,4.10988644464274,-0.929787541069037,0.357903315061376,0.748185869375575,-6.09768278250511
"221875_x_at","chr6_GL000254v2_alt",0.115166156872018,10.494913835762,0.9297546281928,0.357920156527196,0.748185869375575,-6.09771282445307
"202354_s_at","chr1",0.139094493028878,6.33869074859488,0.929752041806336,0.3579214799989,0.748185869375575,-6.09771518519074
"202651_at","chr1",-0.16831241334547,9.89620826918879,-0.929530120802264,0.358035050389784,0.748339299405765,-6.09791772131029
"201602_s_at","chr1",0.0683020409215862,7.54859331932486,0.929460879106902,0.358070490361534,0.748339299405765,-6.09798090523679
"56197_at","chr7",-0.0463661742470762,9.02645603083193,-0.929411713592056,0.358095656132579,0.748339299405765,-6.098025766656
"208549_x_at","chr16",0.0908854747965702,10.4912720505874,0.929241499111878,0.35818279071812,0.7484511798919,-6.09818106249347
"208743_s_at","chr16",-0.0783319234967674,10.4198530440038,-0.928982168661435,0.358315571290192,0.74865841133292,-6.09841761124554
"203104_at","chr10",-0.138131428500071,7.61214353555886,-0.928827620992343,0.358394716975677,0.748753550601815,-6.09855855210828
"203589_s_at","chr10",-0.135411127776689,6.63003569061789,-0.928587821330528,0.35851754377833,0.748835953549056,-6.09877719466865
"213526_s_at","chr2",-0.136211733771715,6.73343105702621,-0.92857178396687,0.358525759189741,0.748835953549056,-6.09879181515437
"210936_at","chr18",-0.0574292183520742,4.70138860589469,-0.928490007476929,0.358567652491736,0.748835953549056,-6.0988663630475
"203052_at","chr10",-0.1102703736713,9.7200431187424,-0.928481610831924,0.358571954192137,0.748835953549056,-6.09887401711867
"214436_at","chr2",-0.0804995263241528,4.64418581100974,-0.928375501962168,0.358626317918468,0.748835953549056,-6.09897073632729
"211958_at","chr19",-0.0831338228732736,6.67080611849726,-0.928356901702124,0.358635848113071,0.748835953549056,-6.09898768954408
"210595_at","chr17",0.043453824487278,4.12815389773255,0.928234269749799,0.358698685043121,0.74885592553524,-6.09909945435566
"207221_at","chr14",0.0527211920497148,4.53670411845606,0.928179142076523,0.358726934943991,0.74885592553524,-6.09914969223164
"208488_s_at","chr16",0.067059484758655,5.10140227486759,0.928141431945291,0.35874626014778,0.74885592553524,-6.09918405584634
"220234_at","chr6",0.0520926113584252,4.39839086295423,0.92786512339499,0.358887879908374,0.749081354887928,-6.09943580309101
"202000_at","chr1",-0.0986827072749552,8.94141206140237,-0.927715609664846,0.358964527178437,0.749171142210421,-6.09957199647127
"220500_s_at","chr6",-0.0570441448772332,5.20562080992629,-0.927549171472353,0.359049863214372,0.749279044761271,-6.0997235817595
"208324_at","chr16",-0.0531962516496565,4.11613975467314,-0.927472545070012,0.35908915547631,0.749290850182255,-6.09979336127942
"206499_s_at","chr13",-0.196267862096403,7.46188573195177,-0.927171357987909,0.359243624455146,0.749542963565354,-6.1000675825382
"212662_at","chr19_GL949747v2_alt",0.172985243739988,8.02766497353672,0.926862511005842,0.359402066896742,0.749759331120817,-6.10034868926634
"201181_at","chr1",0.0844432298999322,8.12988913595753,0.926838009786515,0.359414638283395,0.749759331120817,-6.10037098597443
"208439_s_at","chr16",0.0668174289925361,6.02855580581709,0.926674288297006,0.359498649868828,0.749864365461412,-6.10051996203256
"212000_at","chr19",-0.106485470035811,5.71475487227753,-0.926552889103102,0.359560952568172,0.749911190996557,-6.1006304112322
"212668_at","chr19_GL949747v2_alt",0.0776584340802966,4.97312553866357,0.926499362502147,0.359588424932676,0.749911190996557,-6.10067910542291
"207783_x_at","chr15",-0.0283408755876842,14.7662655278498,-0.926419847778996,0.359629238145302,0.749926101110446,-6.10075143653755
"207793_s_at","chr15",-0.0418440337667203,3.69553147124167,-0.9263227453648,0.359679082836286,0.749939910417082,-6.10083975834819
"216109_at","chr22",-0.0616099343477532,3.6456363069736,-0.926275787177788,0.359703189065248,0.749939910417082,-6.10088246710169
"215568_x_at","chr21",0.0606785383193156,8.47497730063246,0.92619920373175,0.359742505831754,0.74995169403088,-6.10095211575537
"212526_at","chr19",-0.159384760538986,8.40557842935583,-0.926030579371314,0.359829084855924,0.7500619933878,-6.10110545137216
"204941_s_at","chr11_KI270832v1_alt",0.0396886014451452,3.76433902491498,0.925895556527143,0.359898421192144,0.750136333167794,-6.10122821274819
"209091_s_at","chr16",0.0906213382246115,10.2962680800943,0.925711990657188,0.359992699080217,0.750254486644231,-6.10139508142757
"201177_s_at","chr1",-0.0846001472916544,10.6765376402562,-0.925511682789236,0.360095593860462,0.750254486644231,-6.1015771330719
"208992_s_at","chr16",0.190459154925593,9.64118166915664,0.925433452112638,0.360135784840226,0.750254486644231,-6.10164822348805
"217395_at","chr3",0.077437652581577,6.05317041072004,0.925408500812786,0.36014860417498,0.750254486644231,-6.10167089622469
"201548_s_at","chr1",0.142344177421546,6.65267516176867,0.925338930146927,0.360184349358578,0.750254486644231,-6.10173411057395
"208002_s_at","chr15",-0.0832583228833483,7.63920672664532,-0.925331922355981,0.360187950066962,0.750254486644231,-6.10174047784632
"212270_x_at","chr19",-0.0513152768858998,13.8994087678813,-0.925326263682247,0.360190857595729,0.750254486644231,-6.10174561927831
"207344_at","chr14_KI270846v1_alt",-0.0655349904338909,5.47360573840056,-0.924833373957708,0.360444171853367,0.75071193122452,-6.10219333986619
"216887_s_at","chr3",0.0725296478447683,4.49538463426466,0.92473003310399,0.360497297236864,0.750752387636312,-6.10228718142045
"211776_s_at","chr19",0.160638057399596,7.28079304040265,0.924400157971505,0.360666913267786,0.751035410998923,-6.10258666652012
"208251_at","chr16",0.0603492370718808,5.60795748541533,0.923855851778551,0.360946899494107,0.751444744017255,-6.10308060412088
"214611_at","chr2",0.0524627115356706,4.15226917238677,0.923852391198774,0.360948680037431,0.751444744017255,-6.1030837435761
"220980_s_at","chr6",0.0623372603519297,8.74266808534918,0.923821292364316,0.36096468131834,0.751444744017255,-6.1031119560879
"208343_s_at","chr16",0.122843114370878,6.98217243354346,0.923658263069653,0.36104857231695,0.751471389759966,-6.10325983953067
"216559_x_at","chr3",0.0861902551959055,7.99774650702384,0.923611938712725,0.361072412042527,0.751471389759966,-6.1033018556684
"208350_at","chr16",-0.0553653943356478,4.46893041130675,-0.923599759268085,0.3610786800732,0.751471389759966,-6.10331290207514
"207382_at","chr14_KI270847v1_alt",0.0739083449755187,5.50705522699662,0.923489764969581,0.361135290755539,0.751515720159015,-6.10341265742263
"214591_at","chr2",-0.0555461603690786,3.8318055635068,-0.923427283269484,0.361167450734947,0.751515720159015,-6.10346931786703
"205583_s_at","chr12",-0.147300225739765,7.39738998093144,-0.923274977282752,0.361245852008557,0.751608652768715,-6.10360741850928
"206585_at","chr14",-0.0444237290207257,4.52750678745302,-0.92316594412751,0.361301984885688,0.751619802729514,-6.10370626889941
"205981_s_at","chr12",-0.108249482353132,8.18579317255559,-0.92295428972119,0.361410965825155,0.751619802729514,-6.10389812464684
"219464_at","chr5",-0.102390385175901,5.94792611259315,-0.922903126734548,0.361437312874377,0.751619802729514,-6.10394449539667
"208925_at","chr16",0.130888956738552,8.72457159516184,0.922901947704286,0.36143792004615,0.751619802729514,-6.10394556396273
"222368_at","chr6_GL000256v2_alt",0.130030013016698,6.94594286525787,0.922875843207924,0.361451363393709,0.751619802729514,-6.10396922237471
"35201_at","chr7",0.174066916920921,8.77931072451532,0.922871404359861,0.361453649353202,0.751619802729514,-6.10397324522307
"202767_at","chr1",-0.124576325031436,9.18114576285925,-0.922658571171534,0.361563267206807,0.751768793731053,-6.10416611035777
"209092_s_at","chr16",-0.11253805900137,8.64279791429417,-0.922601253450517,0.361592791885273,0.751768793731053,-6.10421804323013
"218283_at","chr4",-0.0727281114911378,10.3477902766754,-0.922151679150279,0.36182442446248,0.751925157835154,-6.10462527394559
"217530_at","chr3",0.0569377079239368,4.70336016150533,0.922133879109952,0.361833597498126,0.751925157835154,-6.10464139355615
"207511_s_at","chr15",0.0683293123143782,6.01605525936912,0.921989053618059,0.361908237181088,0.751925157835154,-6.10477253557292
"205954_at","chr12",0.0666377189227942,5.1299649921876,0.92184467879114,0.361982654557884,0.751925157835154,-6.10490324985019
"206651_s_at","chr14",-0.0475972579019022,14.253063574968,-0.92181416876768,0.36199838208911,0.751925157835154,-6.10493087054503
"214940_s_at","chr20",-0.0736132854528382,5.85051968907191,-0.921750420763467,0.362031244811804,0.751925157835154,-6.10498857872323
"220600_at","chr6",-0.0610115436972745,4.81588623223227,-0.921730887663002,0.362041314704953,0.751925157835154,-6.10500626038778
"201037_at","chr1",0.186137209637811,6.05871094683368,0.921722457952422,0.362045660527207,0.751925157835154,-6.10501389098116
"221610_s_at","chr6_GL000253v2_alt",-0.0969295444115232,7.98513292268668,-0.921603658460518,0.362106909588049,0.751925157835154,-6.10512142143894
"205729_at","chr12",0.136770562085636,4.77264037086191,0.921537634677372,0.362140952161018,0.751925157835154,-6.10518117662031
"215271_at","chr20",-0.0703789538916348,4.53113613756112,-0.921511574180393,0.362154389805851,0.751925157835154,-6.10520476168408
"207148_x_at","chr14",-0.0478257299508154,3.9111926090659,-0.921490589706502,0.362165210322502,0.751925157835154,-6.10522375242106
"203087_s_at","chr10",0.146081131155683,6.75576284989034,0.921489081365469,0.362165988097494,0.751925157835154,-6.1052251174385
"209023_s_at","chr16",-0.0949516099395566,8.84639718164612,-0.921486492069114,0.362167323268867,0.751925157835154,-6.10522746069313
"215879_at","chr22",-0.0377140335833248,3.50222860223526,-0.921443490258352,0.362189497631788,0.751925157835154,-6.10526637543644
"220908_at","chr6",0.0513890305565861,5.49285070811976,0.921407501654566,0.362208056234189,0.751925157835154,-6.1052989421983
"203172_at","chr10",-0.077930480490175,7.54871442256128,-0.921193891548165,0.362318223401561,0.752083774013843,-6.10549221688582
"213788_s_at","chr2",-0.0759845353630846,5.12318019705597,-0.9211258371568,0.362353326308999,0.75208656015891,-6.1055537835589
"81811_at","chr7",0.096898906597314,6.20852160730305,0.921043069518923,0.362396021383104,0.752105102324521,-6.10562865496767
"221107_at","chr6_GL000251v2_alt",0.056819739303922,4.11290620586122,0.920954328815971,0.362441801247422,0.752130042514096,-6.10570892243161
"220829_s_at","chr6",0.0493839097536224,4.03614649401374,0.920667418917105,0.362589839026192,0.752367161325119,-6.10596838653691
"217306_at","chr3",0.0391896865180823,3.62202780081314,0.920570465187125,0.36263987341212,0.752400899692819,-6.10605604815342
"212475_at","chr19",-0.0770311470527281,6.26043248596901,-0.920478692120665,0.362687238370383,0.752428058947331,-6.1061390174702
"201874_at","chr1",-0.0975885026564036,7.78172124637894,-0.920414219796534,0.362720515555748,0.752428058947331,-6.10619730024994
"221529_s_at","chr6_GL000252v2_alt",-0.0591683381352102,5.78965813041719,-0.920284993668995,0.362787221178612,0.752496361843198,-6.10631410848044
"213109_at","chr19_KI270919v1_alt",-0.0928898590202838,5.46499749810945,-0.920192693923927,0.362834870535778,0.752497207146781,-6.10639752911701
"219164_s_at","chr5",0.092002010694773,7.48461896300682,0.920019336598856,0.362924376508563,0.752497207146781,-6.10655418802174
"209588_at","chr17",0.0668571936203497,5.96752471633132,0.919961800064148,0.362954086314819,0.752497207146781,-6.10660617616888
"204143_s_at","chr11",-0.155376656252304,10.2890707928294,-0.919930882475889,0.362970051702254,0.752497207146781,-6.10663411101143
"201182_s_at","chr1",-0.0899842066201151,8.02311587178845,-0.919916714769393,0.362977367849598,0.752497207146781,-6.10664691160079
"221159_at","chr6_GL000251v2_alt",0.284098422103895,9.35563705131317,0.919853158838459,0.36301018905742,0.752497207146781,-6.10670433235692
"202418_at","chr1",-0.111529721721308,11.0720796323103,-0.91982625635615,0.363024082470999,0.752497207146781,-6.1067286367456
"218163_at","chr4",-0.0987717982091461,11.0952798626997,-0.919652363148695,0.363113895528122,0.752613346732414,-6.10688571986306
"215812_s_at","chr22",0.0473043343236776,6.9076433816344,0.919426690788626,0.36323047318371,0.752667166530029,-6.10708953423226
"203719_at","chr11",0.0830748629195988,7.733294645388,0.919252428144402,0.363320510260974,0.752667166530029,-6.10724688546802
"203836_s_at","chr11",-0.184845809777105,7.90795469875467,-0.919165503360785,0.363365427498368,0.752667166530029,-6.10732536389981
"215571_at","chr21",-0.0615887055707978,4.13222498123723,-0.919086513576518,0.363406247553302,0.752667166530029,-6.10739667219278
"213912_at","chr2",0.104873692768223,4.82459844765848,0.919026221034818,0.363437407316607,0.752667166530029,-6.10745109753265
"205713_s_at","chr12",0.0579943504519465,4.55553542296441,0.919017464310259,0.363441933019898,0.752667166530029,-6.10745900183606
"217212_s_at","chr3",0.0774966942277189,6.18098515562286,0.919003885748531,0.363448950846498,0.752667166530029,-6.10747125845328
"206602_s_at","chr14",0.0519180562675556,4.50730504433811,0.919003372021539,0.363449216358447,0.752667166530029,-6.10747172216283
"213759_at","chr2",0.0555577284625732,4.78906290758083,0.918981371338047,0.363460587193711,0.752667166530029,-6.10749158058464
"209609_s_at","chr17",-0.0792701862605334,9.65701149172796,-0.918948204878328,0.363477729385916,0.752667166530029,-6.10752151668142
"211762_s_at","chr19",0.169892986665525,8.67806471168441,0.918856784235408,0.363524983156439,0.752695050634445,-6.10760402772841
"211520_s_at","chr19",0.0528515371600848,3.72415158963364,0.918608807138711,0.363653178347812,0.75278897541297,-6.1078277980472
"217560_at","chr3",0.0625091916499816,6.83219629910572,0.918604729595521,0.363655286535158,0.75278897541297,-6.10783147706888
"203421_at","chr10",0.0834532427254482,7.01539019227962,0.918572941315823,0.363671722107752,0.75278897541297,-6.10786015796209
"205346_at","chr12",-0.0981168420046759,5.3456478311063,-0.918311678296494,0.363806821819456,0.752998659265263,-6.10809584578825
"215632_at","chr21",0.0364340671843153,3.66066954304291,0.917920713496355,0.364009051399321,0.753285114494782,-6.1084484187144
"205513_at","chr12",0.240818075464974,5.90070181836191,0.917913371281306,0.364012849914096,0.753285114494782,-6.10845503856289
"220068_at","chr6",-0.066069312602397,5.24984784397878,-0.91756401923246,0.364193617838364,0.753589190468627,-6.10876996078857
"218388_at","chr4",-0.0939107387672884,8.88411642436674,-0.917402252505633,0.36427734174829,0.753692425199838,-6.10891574591466
"201917_s_at","chr1",-0.153613816918073,7.19491437091953,-0.917260131986778,0.364350907868836,0.753715933696312,-6.1090438054197
"212721_at","chr19_GL949749v2_alt",0.0850774212844918,9.49884765555491,0.917249577498936,0.364356371592925,0.753715933696312,-6.10905331491647
"217096_at","chr3",0.0527461772153535,5.2009159668554,0.917071598060974,0.364448513907839,0.753770564869387,-6.10921365695263
"213695_at","chr2",-0.106877008314237,13.6396793932345,-0.917067851776329,0.364450453571314,0.753770564869387,-6.10921703166737
"205035_at","chr12",-0.0657860731446673,7.12250681567773,-0.916958597178436,0.364507023798886,0.753817579759356,-6.10931544418819
"222366_at","chr6_GL000256v2_alt",0.0833998273493703,4.92803056038763,0.916875604282698,0.364549999952725,0.753826625926725,-6.10939019361854
"206142_at","chr12_KI270835v1_alt",-0.0481962135982852,3.66816691222129,-0.916819458730889,0.364579075626634,0.753826625926725,-6.1094407587009
"213258_at","chr19_KI270932v1_alt",-0.0939916189939769,12.3317957652411,-0.916720854634663,0.364630142623266,0.753862244753457,-6.10952955506174
"220290_at","chr6",0.0792957695858352,5.9661741067874,0.916254032372677,0.364871972464506,0.754207549999768,-6.10994982013172
"221894_at","chr6_GL000254v2_alt",-0.0578650687124167,6.66814260198271,-0.916144643215046,0.364928654795739,0.754207549999768,-6.11004826997914
"219078_at","chr5",0.106921010527896,6.55376780617776,0.916054190910455,0.364975528898804,0.754207549999768,-6.11012966821138
"219887_at","chr6",0.0631085745984432,5.83474272897646,0.91605194090232,0.364976694945476,0.754207549999768,-6.1101316929005
"213867_x_at","chr2",0.0838808538859723,13.4396517324675,0.916028515075953,0.36498883531462,0.754207549999768,-6.11015277254788
"204898_at","chr11",0.0562075237104995,4.47544456430678,0.915839938532844,0.365086574107777,0.754207549999768,-6.11032244365168
"213001_at","chr19_KI270890v1_alt",-0.0761945868972198,6.14817958242632,-0.915825659179175,0.365093975754481,0.754207549999768,-6.11033529008695
"215357_s_at","chr20",0.0584974764799631,4.98728120318613,0.915757276618976,0.365129422931941,0.754207549999768,-6.11039680786473
"222206_s_at","chr6_GL000256v2_alt",-0.113359687130591,7.51183724875619,-0.915743619098113,0.365136502790029,0.754207549999768,-6.11040909380771
"201655_s_at","chr1",-0.14742857486316,7.91499698491602,-0.915572977519431,0.365224968369719,0.754207549999768,-6.11056258362239
"217156_at","chr3",-0.0641628388673094,5.90394439571015,-0.915547169090679,0.365238349421193,0.754207549999768,-6.11058579556971
"212484_at","chr19",-0.0760970120835873,7.26062044174656,-0.915420627550067,0.365303962769126,0.754207549999768,-6.11069959719572
"208524_at","chr16",-0.0555370573400067,5.10073237706033,-0.915383390043894,0.365323272327958,0.754207549999768,-6.11073308284104
"216626_at","chr3",0.0534965087590953,6.17937502681214,0.915373504065041,0.365328398826562,0.754207549999768,-6.11074197253968
"211636_at","chr19",-0.0569837376820703,3.89195751002427,-0.915355379301334,0.365337797771577,0.754207549999768,-6.11075827050319
"218233_s_at","chr4",-0.0577194882050627,12.2294272428905,-0.915295366471287,0.365368919696733,0.754207549999768,-6.11081223241331
"213024_at","chr19_KI270891v1_alt",0.116642428010191,8.06264896188306,0.915288056165862,0.365372710849643,0.754207549999768,-6.11081880540992
"213541_s_at","chr2",-0.125407194621952,6.72685215489039,-0.915065861431859,0.365487954055043,0.754266103055979,-6.11101856581725
"216707_at","chr3",-0.09134006146357,6.29564823714107,-0.915012230612212,0.365515773664202,0.754266103055979,-6.11106677472623
"213124_at","chr19_KI270920v1_alt",0.15408835845084,5.3574158774694,0.914929205006955,0.365558843765952,0.754266103055979,-6.11114140135256
"208514_at","chr16",0.0626842083158259,4.39436423079345,0.914900136881537,0.365573923831514,0.754266103055979,-6.11116752737308
"221672_s_at","chr6_GL000253v2_alt",0.0753112123364472,7.11992236204834,0.914874431103721,0.365587259901866,0.754266103055979,-6.11119063069964
"215791_at","chr21",0.0443468977903256,3.78593753998276,0.914760165579929,0.365646544278473,0.754266103055979,-6.11129332045322
"214030_at","chr2",-0.0755779088757773,7.58226700727116,-0.914663409572801,0.36569674905757,0.754266103055979,-6.11138026488664
"214337_at","chr2",0.0807854495726605,4.88542354413098,0.914660483989981,0.365698267154128,0.754266103055979,-6.11138289366239
"213869_x_at","chr2",-0.0937901844754263,6.07575638973303,-0.914645960994078,0.36570580325482,0.754266103055979,-6.11139594314773
"215738_at","chr21",-0.0700974760427,4.72269064930195,-0.914403324584696,0.365831724125785,0.754455963557685,-6.11161393214192
"206595_at","chr14",0.0577974781274042,5.29303513688282,0.914166077051787,0.365954875457142,0.754640077807901,-6.11182702602237
"209107_x_at","chr16",-0.0741425146099814,8.25356526885066,-0.913936875820843,0.366073875552283,0.754726589996041,-6.11203284239774
"216072_at","chr22",0.0707559380091762,4.47179569896022,0.913893144122792,0.366096583667282,0.754726589996041,-6.11207210663017
"212273_x_at","chr19",-0.0592641581561555,11.875064843748,-0.913680293642713,0.366207121385204,0.754726589996041,-6.11226318736987
"207002_s_at","chr14",0.124553538353331,5.94403838470473,0.913641401892977,0.366227321018622,0.754726589996041,-6.11229809676836
"209109_s_at","chr16",-0.144842316176652,11.5679892977581,-0.913570887397826,0.366263946740843,0.754726589996041,-6.11236138724074
"209551_at","chr17",-0.116664123505053,8.77738699801337,-0.913529455197932,0.366285468020218,0.754726589996041,-6.11239857263596
"218907_s_at","chr5",0.0700638533188629,6.17773556530172,0.913488959541196,0.366306503617827,0.754726589996041,-6.11243491592024
"204171_at","chr11",0.0742822674898012,8.00979265741834,0.913437247160008,0.366333366914398,0.754726589996041,-6.11248132353333
"202587_s_at","chr1",-0.112309201737935,8.05396692205242,-0.913385316973105,0.366360344637636,0.754726589996041,-6.11252792407265
"200038_s_at","chr1",-0.0398810811274082,14.1797807371276,-0.913380801405046,0.366362690535184,0.754726589996041,-6.11253197608327
"213257_at","chr19_KI270932v1_alt",-0.0582753705326571,5.47163525063823,-0.913367694746921,0.366369499673079,0.754726589996041,-6.11254373713431
"204719_at","chr11",-0.195336844397053,9.50467393172028,-0.913164567207502,0.366475038440951,0.754874196148781,-6.11272598969819
"204875_s_at","chr11",-0.197527611309153,7.6581315017189,-0.913062808507078,0.366527916494577,0.754913313216502,-6.11281727625648
"220907_at","chr6",0.0879612084415271,4.99489213042479,0.9129510751982,0.36658598345134,0.754942797073292,-6.11291749967866
"210095_s_at","chr17",-0.12520730673314,11.9227678339181,-0.912904847511633,0.366610009370152,0.754942797073292,-6.11295896191097
"209010_s_at","chr16",0.0422433110284492,4.25719828308078,0.912826787912447,0.366650581601924,0.754956558493951,-6.11302897004023
"222124_at","chr6_GL000255v2_alt",-0.0489819933013624,3.66383102828364,-0.912539760010719,0.366799792088647,0.755019073340669,-6.11328634301303
"214413_at","chr2",0.238543431926347,10.0104163503842,0.912519208826187,0.366810477058115,0.755019073340669,-6.1133047679267
