"","chromosome","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"217082_at","chr3",0.0884942343513968,4.22068962546295,0.889121158872181,0.380766471872066,0.785424402851023,-6.1818813799422
"205228_at","chr12",0.0743433501915938,5.61384235717834,0.889064356299477,0.380796522806974,0.785424402851023,-6.18193122514703
"221612_at","chr6_GL000253v2_alt",0.0633756340708844,5.3705180959937,0.888935799082399,0.380864540588646,0.785424402851023,-6.18204402508381
"209709_s_at","chr17",-0.248452303674195,4.98106152110666,-0.888933394247804,0.38086581302673,0.785424402851023,-6.18204613500985
"AFFX-HUMRGE/M10098_3_at","chr7",-0.315663024417967,10.332962943997,-0.88881827241069,0.380926729113166,0.785424402851023,-6.18214713293988
"219560_at","chr5",0.0872477854200913,5.91619757963244,0.888791265024687,0.380941020831466,0.785424402851023,-6.18217082508287
"210745_at","chr17_KI270908v1_alt",-0.12641799433216,6.48529168962868,-0.888767996138194,0.380953334494477,0.785424402851023,-6.18219123709095
"203102_s_at","chr10",-0.1210881209446,10.8148968666956,-0.888751138445787,0.380962255577548,0.785424402851023,-6.18220602473361
"202099_s_at","chr1",0.0786363355914688,6.86753570552748,0.888700250954091,0.380989186030801,0.785424402851023,-6.18225066185203
"221487_s_at","chr6_GL000252v2_alt",0.116216516405524,5.62068822916984,0.888387513383783,0.381154718542771,0.785641156943884,-6.18252493342408
"221469_at","chr6_GL000252v2_alt",0.0557539057921348,4.53890643231432,0.888368352931379,0.381164861707119,0.785641156943884,-6.18254173420522
"215716_s_at","chr21",0.114629585621893,8.68891036164989,0.888288193619004,0.38120729834532,0.785655933503441,-6.18261201791006
"220530_at","chr6",0.0565502633946648,4.23652549040766,0.887999103873091,0.381360368798416,0.785718554080737,-6.18286544184812
"204031_s_at","chr11",-0.0867997498199635,11.744917680137,-0.887965643896963,0.381378088113074,0.785718554080737,-6.18289476871612
"221270_s_at","chr6_GL000251v2_alt",-0.0971834683836832,7.57446107283775,-0.887941574166976,0.381390834986649,0.785718554080737,-6.18291586460926
"205139_s_at","chr12",-0.114943759801583,5.2246275474698,-0.887850129977817,0.381439264599079,0.785718554080737,-6.18299600583616
"212013_at","chr19",-0.134189781197951,7.26004124785941,-0.887849601078088,0.381439544720341,0.785718554080737,-6.18299646933842
"217298_at","chr3",-0.0483630061073388,4.57389102227984,-0.88778264042721,0.381475010171957,0.785718554080737,-6.18305514831165
"208550_x_at","chr16",0.0884808894554254,5.46472773219,0.887764581900997,0.381484575164396,0.785718554080737,-6.18307097264404
"204067_at","chr11",-0.179524894451513,8.66181429669666,-0.88766181922781,0.381539008025948,0.785758018100587,-6.18316101574065
"215539_at","chr21",-0.0409379390613647,3.81308654038811,-0.887467266796631,0.381642075141792,0.785850228411783,-6.18333146009599
"222377_at","chr7",0.0933621694067988,5.53402125544132,0.887394965139229,0.381680382613025,0.785850228411783,-6.18339479340965
"203092_at","chr10",-0.0938999234625317,7.87630703089969,-0.887324820931474,0.381717549370804,0.785850228411783,-6.18345623220219
"218850_s_at","chr5",-0.145497118144404,5.46795541617918,-0.887297888745336,0.381731820334455,0.785850228411783,-6.18347982067938
"202439_s_at","chr1",-0.107636479761134,6.7819744823423,-0.887244400585891,0.381760163930166,0.785850228411783,-6.18352666611277
"205809_s_at","chr12",-0.190651598246504,8.87186238679361,-0.886958418975958,0.381911729736024,0.785876516793704,-6.18377708599594
"209055_s_at","chr16",-0.292154524879749,6.60039716302941,-0.886930748270668,0.381926396833338,0.785876516793704,-6.1838013117895
"204240_s_at","chr11",-0.255991206657695,6.29539214540106,-0.886830686945768,0.381979438230861,0.785876516793704,-6.1838889098181
"221034_s_at","chr6_GL000250v2_alt",0.0634127030163283,6.95182717884745,0.886817496820759,0.381986430523188,0.785876516793704,-6.18390045632609
"213733_at","chr2",-0.0935456536540435,7.46740663238836,-0.886742930419437,0.382025960891536,0.785876516793704,-6.18396572796613
"206172_at","chr13",-0.359208583457155,7.04116134518638,-0.886691168766109,0.382053403178734,0.785876516793704,-6.18401103442316
"212846_at","chr19_GL949753v2_alt",-0.142769765491527,8.92042493525008,-0.886686248964425,0.382056011558059,0.785876516793704,-6.18401534054562
"211549_s_at","chr19",-0.221766237265172,10.5522557027651,-0.886630259874179,0.382085696648,0.785876516793704,-6.18406434414982
"215430_at","chr20",0.0700206716792309,4.69937474231969,0.88661595255364,0.382093282544107,0.785876516793704,-6.18407686594424
"213825_at","chr2",0.0487843288769803,4.23451020153438,0.886554796057206,0.382125709472074,0.785876516793704,-6.1841303880641
"207493_x_at","chr15",0.0614849196372758,4.45211172145803,0.886468437039342,0.382171502513949,0.785898141004638,-6.18420596061612
"222240_s_at","chr6_GL000256v2_alt",0.0742741234028488,6.11287128369047,0.886339075531241,0.382240104813261,0.785966661890808,-6.18431915145453
"208270_s_at","chr16",-0.129171777974978,8.44341695186168,-0.886214821484582,0.382306006007444,0.786012292113409,-6.18442785851115
"201476_s_at","chr1",-0.111872291733176,5.82323653823389,-0.886024555608477,0.382406932360497,0.786012292113409,-6.18459428977248
"214536_at","chr2",0.0732261739530387,5.85556718160273,0.886023454399226,0.382407516545758,0.786012292113409,-6.18459525293441
"214887_at","chr20",0.0366877271344945,3.80943662811735,0.88591624916805,0.382464391059888,0.786012292113409,-6.18468901350098
"208046_at","chr15",0.0542482759271685,4.77426924709014,0.885865229947755,0.382491459684129,0.786012292113409,-6.18473363058959
"38290_at","chr7",0.112920627412861,7.99325479003699,0.885826042481061,0.382512251720439,0.786012292113409,-6.18476789897148
"209471_s_at","chr17",-0.153095612969127,9.15845041133244,-0.885810015634687,0.382520755433597,0.786012292113409,-6.18478191360119
"207814_at","chr15",0.0784027593476857,5.25157042789458,0.885659560554461,0.382600591590521,0.786012292113409,-6.18491346687054
"201233_at","chr1",-0.161492597936045,8.08992175321762,-0.885640192500582,0.382610869661995,0.786012292113409,-6.18493040015589
"206610_s_at","chr14",-0.191739556545542,9.85822871261084,-0.885632160616109,0.382615132005109,0.786012292113409,-6.18493742224465
"216691_at","chr3",-0.048485642528342,4.32665079646992,-0.885335076296147,0.382772809515527,0.78616177572661,-6.18519711362083
"204778_x_at","chr11",-0.0838072889388357,4.85321738868249,-0.885312939428917,0.382784560330145,0.78616177572661,-6.18521646088646
"201313_at","chr1",0.0785593587999491,5.04939772924514,0.885295592812304,0.382793768519394,0.78616177572661,-6.18523162122905
"221979_at","chr6_GL000255v2_alt",-0.0871661595356592,8.4819761909162,-0.885214808154989,0.38283665370913,0.78617737229704,-6.18530222050694
"205487_s_at","chr12",0.110721901443018,5.8389151109721,0.885116186665623,0.38288901191127,0.786212417582022,-6.18538839944248
"33760_at","chr7",0.0906492887657837,8.52328735107868,0.885041551305109,0.382928638923604,0.78622131698628,-6.18545361238981
"216493_s_at","chr22_KI270875v1_alt",0.0818370907496986,4.28788116465162,0.884857722729772,0.383026252387755,0.786349260385405,-6.18561421107153
"205412_at","chr12",-0.116337867023676,13.6676116644184,-0.884690967360013,0.38311481376332,0.786355176304766,-6.18575986662831
"215811_at","chr22",0.0666528366192489,4.30376774802851,0.884662656806541,0.383129850396892,0.786355176304766,-6.18578459241455
"201039_s_at","chr1",-0.152571693027564,8.22860754738568,-0.884652903244055,0.38313503091134,0.786355176304766,-6.18579311077761
"212931_at","chr19_KI270885v1_alt",-0.0748083801940407,7.7341646144072,-0.884550871252531,0.383189226957272,0.78639395752438,-6.18588221600294
"218557_at","chr4",-0.138498331055549,11.7142561052376,-0.884443798033555,0.38324610603376,0.786438237298644,-6.1859757132675
"207313_x_at","chr14",0.0738348585762845,6.65348477245543,0.884303008015721,0.383320904289286,0.786519276490046,-6.18609863596991
"218729_at","chr5",-0.219497504157795,7.23077810361667,-0.884191786933408,0.383379999930026,0.786556747716592,-6.18619572911423
"209864_at","chr17",-0.135395009731901,7.89885968938796,-0.884135738864198,0.383409782441733,0.786556747716592,-6.18624465324081
"217242_at","chr3",0.0464402259530265,4.39169443285957,0.883932097078787,0.383518004990427,0.78664252490883,-6.18642238650894
"206654_s_at","chr14",0.0625428942236805,4.78696655198182,0.883924169159482,0.383522218567796,0.78664252490883,-6.18642930500469
"212876_at","chr19_KI270868v1_alt",0.0670617925032726,8.40317553984416,0.883587995778384,0.383700917339911,0.786873876795609,-6.18672262080879
"214622_at","chr2",0.219617299176478,6.63334774407435,0.883579080536253,0.383705657118584,0.786873876795609,-6.18673039803483
"209881_s_at","chr17",0.0691447610054956,6.94528675706795,0.883356508795927,0.383823999324111,0.787044112016129,-6.18692453469241
"AFFX-CreX-3_at","chr7",0.0734071314460572,14.6811184759364,0.882970920690593,0.384029073379841,0.787216114142953,-6.18726075126185
"217924_at","chr4",-0.0936425607142821,6.60990374260261,-0.882965787319936,0.3840318040243,0.787216114142953,-6.18726522640388
"216227_at","chr22",0.0502477311635356,4.18980924726433,0.882894228285549,0.384069870424649,0.787216114142953,-6.18732760717665
"205504_at","chr12",-0.129441077668189,5.96415045357195,-0.882868286710836,0.384083670850775,0.787216114142953,-6.18735022026243
"204429_s_at","chr11",0.0756891758478622,6.87373610047624,0.8827960362374,0.384122108410977,0.787216114142953,-6.18741319715755
"208764_s_at","chr16",-0.104004340808123,11.8482366568009,-0.882769222007297,0.384136374323942,0.787216114142953,-6.18743656844988
"212276_at","chr19",-0.167468882448016,8.30780187081803,-0.882654683794921,0.384197315653062,0.787216114142953,-6.18753639240172
"214052_x_at","chr2",-0.0875464411259905,5.22661447070583,-0.882563479184231,0.384245846516999,0.787216114142953,-6.18761587152343
"204224_s_at","chr11",0.11342748101311,11.8663561149741,0.882460732127218,0.384300523941276,0.787216114142953,-6.18770539981858
"202293_at","chr1",-0.109252525796804,7.49751833795243,-0.882452608423836,0.384304847228683,0.787216114142953,-6.18771247795713
"212182_at","chr19",0.0473255601784164,3.79795326281492,0.882440674954434,0.384311198060972,0.787216114142953,-6.1877228754118
"208912_s_at","chr16",-0.0865571746050993,9.29115991837905,-0.882401715233395,0.384331932370551,0.787216114142953,-6.18775681950808
"215443_at","chr20",-0.0689239676987312,3.9966821545306,-0.88229060740864,0.384391067743339,0.787264853922806,-6.18785361563194
"210161_at","chr17",0.0958621872518899,6.66755299372494,0.882089175625518,0.384498291491438,0.787381559763266,-6.18802907163275
"203830_at","chr11",-0.183920149568821,6.68127970130481,-0.882050763419647,0.384518740793849,0.787381559763266,-6.18806252604281
"207661_s_at","chr15",0.0545227529959424,4.34025289767829,0.881802095811534,0.384651139527774,0.787560815636603,-6.18827906507133
"211658_at","chr19",-0.0857598391357701,9.89107277544015,-0.881753556591836,0.384676986799922,0.787560815636603,-6.1883213261147
"221127_s_at","chr6_GL000251v2_alt",0.0677627959162468,4.11962348750247,0.881665018969583,0.384724136204071,0.78758496436483,-6.18839840637993
"216438_s_at","chr22",-0.0801522035424309,13.6949865691741,-0.881457236602698,0.384834802192815,0.787700898372387,-6.18857927144165
"219642_s_at","chr5",0.0549059755534667,3.98106449641052,0.881425912982873,0.384851487089153,0.787700898372387,-6.18860653370847
"203795_s_at","chr11",0.107043498298652,6.26894671113483,0.881250796222032,0.384944773647632,0.787792782875817,-6.18875892824678
"210853_at","chr18",0.0514544396554197,3.90233221173408,0.88120887696922,0.384967106629535,0.787792782875817,-6.18879540401105
"208353_x_at","chr16",-0.0708276822652651,6.23549256045038,-0.881112338952087,0.385018541569204,0.787825668277502,-6.18887939966541
"216793_x_at","chr3",-0.042560600469022,4.071774950747,-0.880961179866293,0.385099087172946,0.787918108463604,-6.18901090237076
"214123_s_at","chr2",-0.0793655666178248,4.3637537467552,-0.880859672689737,0.385153181660055,0.787956417287266,-6.18909919775342
"218145_at","chr4",0.301554258119978,9.77334609356125,0.880748000992569,0.385212698578729,0.788005811408479,-6.18919632351078
"203716_s_at","chr11",-0.184604480874501,7.54327957227129,-0.880568770605591,0.385308234124901,0.788111110945078,-6.18935218355003
"200835_s_at","chr1",-0.145364340420622,7.26828782902874,-0.880493684370183,0.385348262010686,0.788111110945078,-6.18941747012253
"218495_at","chr4",-0.0705952652390494,11.4017652444814,-0.88045233324323,0.385370307111583,0.788111110945078,-6.18945342216742
"203860_at","chr11",-0.155465965238763,10.0950982053586,-0.880364277871006,0.3854172538595,0.788134768150181,-6.18952997508932
"204531_s_at","chr11",-0.37074885414564,8.75112809859587,-0.880271604600116,0.38546666660001,0.788143726126144,-6.18961053482618
"202609_at","chr1",-0.139360611959786,10.1950413880405,-0.880223357834336,0.385492393045314,0.788143726126144,-6.18965247195704
"218848_at","chr5",0.0785850171080718,6.66664906047514,0.880146112483797,0.385533584590243,0.788155608324938,-6.18971961073523
"216390_at","chr22",-0.063970522726347,5.07376065898939,-0.879984481905577,0.385619784187199,0.7882594909468,-6.18986007588834
"AFFX-ThrX-3_at","chr7",0.0443706000973476,4.70116652862049,0.879719217614371,0.385761279693828,0.788408892002773,-6.19009055084192
"203276_at","chr10",0.193991102660155,6.55092497610789,0.879714766764844,0.385763654119954,0.788408892002773,-6.1900944174004
"212282_at","chr19",-0.215792278042398,10.7049157754487,-0.879526938123381,0.385863864926384,0.788541355743974,-6.19025757164437
"205037_at","chr12",-0.133033778515992,7.58231326330003,-0.87943006820925,0.385915553722368,0.788574645961583,-6.19034170315066
"208846_s_at","chr16",-0.25931794236889,9.52423573622953,-0.879269215928155,0.386001392651424,0.788677705594402,-6.19048138387737
"207514_s_at","chr15",0.0778658555678549,4.8541092169862,0.879111849084474,0.386085383407608,0.788776970485261,-6.1906180144208
"219986_s_at","chr6",-0.102830640932445,6.96722602425931,-0.87902306292482,0.386132776042439,0.788787413328952,-6.19069509093043
"210686_x_at","chr17_KI270857v1_alt",0.122512725142245,8.28943528403037,0.878733531356992,0.386287349253258,0.788787413328952,-6.19094638593114
"206415_at","chr13",0.0559404716362599,3.67468708875585,0.878702681675585,0.386303821413734,0.788787413328952,-6.19097315685495
"55081_at","chr7",-0.139680055159873,6.73405255527652,-0.878680480622675,0.386315675924846,0.788787413328952,-6.19099242206659
"222071_s_at","chr6_GL000255v2_alt",-0.350527436876116,7.99269041327736,-0.878636978165194,0.386338905244672,0.788787413328952,-6.19103017046834
"203687_at","chr11",0.103054899475042,6.70678746826886,0.878629014615998,0.386343157695098,0.788787413328952,-6.19103708048913
"202246_s_at","chr1",-0.106420745147703,9.400352229626,-0.878492895076983,0.386415848712477,0.788787413328952,-6.19115518304732
"218910_at","chr5",-0.0932839682048678,6.34055193323273,-0.878492429361947,0.386416097430227,0.788787413328952,-6.19115558708977
"216155_at","chr22",0.0640281895989561,4.00683586219837,0.878358554165768,0.386487598485356,0.788787413328952,-6.1912717253444
"206391_at","chr13",-0.184403151197628,6.23692596025476,-0.878351290020642,0.386491478415947,0.788787413328952,-6.19127802659162
"220539_at","chr6",0.0467711972302247,4.68208244559449,0.878344281741507,0.386495221706837,0.788787413328952,-6.19128410584218
"212558_at","chr19",-0.140134086913289,7.80485657206533,-0.878217043121025,0.386563186957921,0.788787413328952,-6.1913944694915
"206553_at","chr13",-0.0602997487981058,5.10207011533222,-0.878179373034906,0.386583310121705,0.788787413328952,-6.19142714068142
"221497_x_at","chr6_GL000252v2_alt",0.163630357746049,8.59996604530754,0.87817394643685,0.38658620903737,0.788787413328952,-6.19143184704922
"209703_x_at","chr17",0.170384603261081,7.92303712880137,0.877956035581198,0.386702629597493,0.788952695259946,-6.19162081344155
"201130_s_at","chr1",0.0573186333882552,4.68752983921776,0.877784383316734,0.38679435194457,0.789027924746707,-6.19176963424523
"201218_at","chr1",-0.107857224981647,7.89627724743481,-0.877753749796815,0.386810722422584,0.789027924746707,-6.19179619029283
"202685_s_at","chr1",0.0661868111432939,5.65014324242631,0.877688188075827,0.386845759935518,0.789027924746707,-6.19185302246524
"211363_s_at","chr19",-0.140611876437077,4.66838852784812,-0.877422668548588,0.386987679720072,0.789213448143265,-6.19208314677516
"203680_at","chr11",-0.146476489916445,7.49474027716708,-0.877369189855613,0.38701626803009,0.789213448143265,-6.19212948845429
"201414_s_at","chr1",-0.105963214933103,7.9496517723639,-0.877319185173072,0.38704300044733,0.789213448143265,-6.19217281731859
"208095_s_at","chr15",-0.135944453660557,11.5711569464251,-0.877183653141815,0.387115461577692,0.789254105052994,-6.19229024349421
"215574_at","chr21",0.059340822495896,4.73107982594121,0.877149360103586,0.387133797455405,0.789254105052994,-6.19231995255789
"202422_s_at","chr1",0.292993674369241,8.1540244020406,0.876990139707232,0.387218937047484,0.78926324689799,-6.19245787538559
"216977_x_at","chr3",-0.0890327225921244,9.23422315574471,-0.876974657808989,0.387227216289637,0.78926324689799,-6.19247128513105
"204387_x_at","chr11",0.0643445325646592,8.61646058716912,0.876942207427029,0.387244570121427,0.78926324689799,-6.19249939150724
"210888_s_at","chr18",-0.144625596610521,11.3947435163141,-0.876871544639973,0.387282360923606,0.789268059124981,-6.19256059152213
"217641_at","chr3",-0.0751884448634348,5.12636887937301,-0.876649309631629,0.387401228660576,0.789339896965136,-6.19275303547641
"208850_s_at","chr16",-0.0936513700261505,6.09764338533696,-0.876638225372632,0.387407157953776,0.789339896965136,-6.19276263265367
"218540_at","chr4",-0.108747289981411,6.25044326932792,-0.876606910385505,0.387423909566674,0.789339896965136,-6.19278974574912
"216579_at","chr3",0.108979664523116,6.52865745961302,0.876482981131731,0.387490208721326,0.789402778206217,-6.19289703695688
"216534_at","chr2_KI270776v1_alt",-0.0397811265481414,4.06092366518441,-0.876367145651992,0.387552184461685,0.789434640147835,-6.19299730797408
"213718_at","chr2",0.0897489401825888,6.67990525362815,0.876321285194039,0.387576723046051,0.789434640147835,-6.19303700281915
"214103_s_at","chr2",0.0833902771819082,5.85013296686099,0.876198980731744,0.387642169429518,0.789451438436655,-6.19314285465717
"200783_s_at","chr1",-0.241725038872653,6.01820155698605,-0.876002520769214,0.387747311977493,0.789451438436655,-6.1933128570518
"205009_at","chr12",0.235214875184202,5.62414068963194,0.875965353382388,0.387767205479205,0.789451438436655,-6.19334501497135
"211600_at","chr19",0.0963440130296256,12.8490692422044,0.875944349479182,0.387778447913602,0.789451438436655,-6.19336318736822
"46665_at","chr7",0.112823864491979,8.37865927613129,0.875942604666822,0.387779381841699,0.789451438436655,-6.19336469694626
"215721_at","chr21",0.0585783804688944,5.00996699571902,0.875888163262249,0.387808522865042,0.789451438436655,-6.19341179716442
"215415_s_at","chr20",-0.0530771429675658,4.53435151685583,-0.875842369787184,0.387833035967624,0.789451438436655,-6.19345141343317
"203226_s_at","chr10",-0.102201716328573,7.71487910618427,-0.875696581176754,0.387911082745731,0.78948732348738,-6.19357752310515
"212717_at","chr19_GL949749v2_alt",-0.0850600638955301,7.99945668349311,-0.87567704074604,0.387921544323422,0.78948732348738,-6.19359442439885
"212683_at","chr19_GL949747v2_alt",0.104447606450773,8.28592093526319,0.875526795340109,0.388001988900672,0.78957890807895,-6.19372436563075
"218007_s_at","chr4",-0.0935671132818374,12.7643719468124,-0.875270621922453,0.388139174165554,0.789785931940632,-6.19394587085998
"201405_s_at","chr1",-0.127635932611845,8.91149055057858,-0.875198383165864,0.388177864861929,0.789792519456498,-6.19400832233593
"200887_s_at","chr1",-0.109113189516645,10.3148984541282,-0.875018559108517,0.388274188378846,0.789916355663522,-6.19416376161071
"219816_s_at","chr6",-0.0733496512432836,8.43801792088317,-0.874906970975047,0.388333968711979,0.789965831521938,-6.1942602027229
"202509_s_at","chr1",0.0924748124569144,5.5574624571936,0.874571499018985,0.388513724172707,0.790130098393914,-6.1945500671285
"210993_s_at","chr18",-0.103417487299485,8.7527386367074,-0.874527074816709,0.388537531913996,0.790130098393914,-6.19458844391517
"200047_s_at","chr1",-0.0749026295068198,11.3817596284902,-0.874497240672219,0.388553521099873,0.790130098393914,-6.19461421573123
"216273_at","chr22",0.0596876399455377,5.82117752415499,0.874456458003853,0.388575378671443,0.790130098393914,-6.19464944392652
"201919_at","chr1",-0.0959834166930342,7.47144884199673,-0.874425331216618,0.388592061678131,0.790130098393914,-6.1946763302904
"206664_at","chr14",0.060468435557897,3.6641138862865,0.874163078067125,0.388732639514206,0.790330487187126,-6.19490282037421
"221312_at","chr6_GL000251v2_alt",0.0576966940494392,4.45010918655033,0.874050050569917,0.388793236639174,0.790330487187126,-6.19500041455734
"214846_s_at","chr2",0.0680011416405568,5.5581679317576,0.874042944332067,0.38879704668868,0.790330487187126,-6.19500655007452
"214016_s_at","chr2",0.158956307644491,9.03714032559131,0.873920365772385,0.388862771627198,0.790350456791978,-6.1951123767874
"219358_s_at","chr5",-0.134009650282091,7.28435254364384,-0.873892288606014,0.388877827216271,0.790350456791978,-6.19513661488138
"201356_at","chr1",0.093087382289383,8.24178266766616,0.873824300924411,0.388914285235839,0.790352447746651,-6.19519530334191
"78495_at","chr7",0.0694779718593761,6.5452499518471,0.873659169007183,0.389002845402716,0.790419074925462,-6.19533783075674
"220070_at","chr6",-0.278096461658359,8.57371630067669,-0.873583623326581,0.389043364806028,0.790419074925462,-6.19540302663306
"220904_at","chr6",-0.101864809044716,6.06170913607451,-0.873542465835729,0.389065441020085,0.790419074925462,-6.19543854326607
"207866_at","chr15",0.0515763934530424,4.63792517421346,0.873498552089066,0.389088996527029,0.790419074925462,-6.19547643663999
"218853_s_at","chr5",-0.15793229878555,8.25159420828154,-0.87340500756192,0.389139177215277,0.790448933238327,-6.19555715060167
"216073_at","chr22",0.0494455299598107,4.2451462691362,0.873322367988489,0.389183511525905,0.790454552673278,-6.19562844849258
"207254_at","chr14",-0.186123374694664,6.60160106221388,-0.873223611721477,0.389236496315522,0.790454552673278,-6.19571364276145
"38703_at","chr7",-0.0923460517713401,9.59717161273804,-0.873198049763747,0.389250211587071,0.790454552673278,-6.19573569285429
"205630_at","chr12",0.0493266677428936,4.63833824082127,0.873107463749151,0.389298818007396,0.790454552673278,-6.19581382864086
"202243_s_at","chr1",-0.101938388930924,11.3994380825958,-0.872983600937135,0.389365286278356,0.790454552673278,-6.19592065515037
"201901_s_at","chr1",-0.0745478459169604,10.2908338667917,-0.872916382190665,0.389401360780745,0.790454552673278,-6.19597862248101
"212048_s_at","chr19",0.167225303106987,9.83193677781433,0.872895072560382,0.389412797534255,0.790454552673278,-6.19599699834889
"216014_s_at","chr22",0.0519438305869366,5.04824275940596,0.872807982470914,0.389459540502032,0.790454552673278,-6.19607209404199
"221986_s_at","chr6_GL000255v2_alt",-0.220481996105756,6.96560347111761,-0.872804721916988,0.389461290575118,0.790454552673278,-6.19607490540094
"213416_at","chr2",-0.152774765676413,6.08175628575488,-0.872685881470858,0.389525080543353,0.790511999568578,-6.1961773668014
"206838_at","chr14",0.0535327546495017,5.76772141479552,0.872588938177028,0.389577121716922,0.790528610741133,-6.19626093917
"218643_s_at","chr5",-0.150411177684279,7.86921665013053,-0.872430759367694,0.389662044909798,0.790528610741133,-6.19639728217035
"208394_x_at","chr16",0.176120297531241,4.48856843881475,0.872389026524891,0.389684452447673,0.790528610741133,-6.19643325007867
"212327_at","chr19",-0.100572990520371,7.71302789288028,-0.872267366961214,0.389749779582103,0.790528610741133,-6.19653809436747
"212602_at","chr19_GL949746v1_alt",-0.112244459854336,6.99103515560916,-0.872167029025043,0.389803662968544,0.790528610741133,-6.19662455354785
"206150_at","chr12_KI270904v1_alt",-0.102390661857245,5.46507113791216,-0.872136077875239,0.38982028528544,0.790528610741133,-6.19665122162129
"222335_at","chr6_GL000256v2_alt",-0.0892841846840193,4.67714011179736,-0.87206282990915,0.389859624910992,0.790528610741133,-6.19671432981418
"221382_at","chr6_GL000252v2_alt",0.0778258033640311,5.93100651462134,0.871978506226276,0.389904916158301,0.790528610741133,-6.19678697425994
"205803_s_at","chr12",-0.087899279951845,4.39461715498878,-0.871903694940467,0.389945100993609,0.790528610741133,-6.1968514182271
"221863_at","chr6_GL000254v2_alt",0.0674345297578647,6.39907527637666,0.87178024411939,0.390011418299626,0.790528610741133,-6.19695774977999
"206352_s_at","chr13",-0.0718837687877691,7.02192207961182,-0.871742682948251,0.390031597443119,0.790528610741133,-6.19699009939714
"200752_s_at","chr1",-0.11778268929886,6.8458277671742,-0.871741823306174,0.390032059279984,0.790528610741133,-6.19699083974969
"207294_at","chr14",0.0406168169931949,3.85061717119893,0.871638275849583,0.390087691998148,0.790528610741133,-6.19708001320779
"212656_at","chr19_GL949747v2_alt",-0.0778652943592508,9.57049830860279,-0.871302163485634,0.390268309225155,0.790528610741133,-6.19736939849698
"222075_s_at","chr6_GL000255v2_alt",0.0928456409778349,6.24734557663031,0.871285719463238,0.39027714714292,0.790528610741133,-6.19738355371087
"217690_at","chr3",-0.112644209362155,5.92665276349336,-0.871258536891368,0.390291756824752,0.790528610741133,-6.19740695224103
"201612_at","chr1",-0.0966729975531511,11.7072616451428,-0.871197132898327,0.390324760607015,0.790528610741133,-6.19745980572737
"210205_at","chr17",-0.0642300106092986,6.74613924477928,-0.871170680949472,0.390338978705567,0.790528610741133,-6.19748257314983
"214773_x_at","chr2",-0.113368498598842,8.61589341029329,-0.871116778349538,0.390367952733539,0.790528610741133,-6.19752896555078
"222243_s_at","chr6_GL000256v2_alt",0.130044008455465,8.41063846879915,0.871039620721517,0.390409429320204,0.790528610741133,-6.19759536812576
"204216_s_at","chr11",0.100041532554725,8.70166004303068,0.871019557649918,0.390420214815456,0.790528610741133,-6.19761263367573
"213746_s_at","chr2",-0.100727723957127,7.05870109325547,-0.870962065415686,0.390451122511672,0.790528610741133,-6.19766210730657
"222341_x_at","chr6_GL000256v2_alt",-0.0545952822993829,4.63240985770456,-0.870808425105077,0.390533726850165,0.790528610741133,-6.19779430372525
"204506_at","chr11",-0.197189384913917,7.88873988947418,-0.870801506441855,0.39053744691462,0.790528610741133,-6.19780025621441
"209576_at","chr17",-0.170611015837022,8.50946490095015,-0.870768094471317,0.390555412362446,0.790528610741133,-6.1978290016532
"221167_s_at","chr6_GL000251v2_alt",0.0713613858787125,5.15307092671032,0.870755320625449,0.390562280934027,0.790528610741133,-6.1978399911439
"220218_at","chr6",0.045694829473069,4.25930644056007,0.870700729008572,0.390591636032963,0.790528610741133,-6.19788695522912
"222171_s_at","chr6_GL000255v2_alt",0.0792862856014187,4.25286915867202,0.870682998561876,0.390601170381993,0.790528610741133,-6.19790220777803
"200822_x_at","chr1",-0.0784290637830889,11.6649121307479,-0.870664547428172,0.390611092429856,0.790528610741133,-6.1979180799814
"214564_s_at","chr2",0.066817905424208,4.87549697612423,0.870627073834771,0.390631244248941,0.790528610741133,-6.19795031487438
"214936_at","chr20",0.0636428382265732,4.22616045577915,0.870542587620209,0.390676680030095,0.790528610741133,-6.19802298531633
"31837_at","chr7",-0.0746583515529666,7.9230015176754,-0.87046088670425,0.390720621110096,0.790528610741133,-6.19809325361408
"215172_at","chr20",-0.156633253666518,4.0639820899977,-0.870429493278132,0.390737506226396,0.790528610741133,-6.19812025240892
"218322_s_at","chr4",-0.180120472463887,9.81862750164175,-0.870363523511954,0.39077298992067,0.790528610741133,-6.19817698433091
"214216_s_at","chr2",-0.0563280400977257,4.14777993464302,-0.87035925359753,0.390775286684983,0.790528610741133,-6.19818065618191
"207566_at","chr15",-0.075209123979449,6.27721163682091,-0.870060868453047,0.390935807770862,0.790610420129935,-6.19843720571064
"203820_s_at","chr11",-0.070231192434286,4.08307459729285,-0.869952726425338,0.390993994882025,0.790610420129935,-6.19853016482897
"201151_s_at","chr1",-0.246573390873633,7.97372871247476,-0.86990803409791,0.391018043734163,0.790610420129935,-6.19856857923832
"220581_at","chr6",0.0703913173343134,4.52947426889749,0.869849033186408,0.391049793449684,0.790610420129935,-6.19861928943315
"200597_at","chr1",-0.104160772735989,8.18734235070178,-0.869803201033706,0.391074457893485,0.790610420129935,-6.1986586790641
"213662_at","chr2",0.0409792289063993,3.878890040097,0.869711433337697,0.391123845398382,0.790610420129935,-6.19873754124722
